ID,DATE,AMOUNT,TAXES
CUL040027,02/11/2022,1065.48,170.48
CUL040028,02/11/2022,2414.68,386.35
CUL040029,02/11/2022,635.12,101.62
CUL040030,02/11/2022,12009.48,1921.52
CUL040031,02/11/2022,96037,15365.92
CUL040032,02/11/2022,4071,651.36
CUL040033,02/11/2022,45373.68,7259.79
CUL040034,02/11/2022,2033.6,325.38
CUL040035,02/11/2022,1123.48,179.76
CUL040036,02/11/2022,1143.76,183
CUL040037,02/11/2022,1398,223.68
CUL040038,02/11/2022,2474.12,395.86
CUL040039,02/11/2022,10865.72,1738.52
CUL040040,02/11/2022,12581.36,2013.02
CUL040041,02/11/2022,3267.8,522.85
CUL040042,02/11/2022,0,0
CUL040043,02/11/2022,1649,263.84
CUL040044,02/11/2022,8688,1390.08
CUL040045,02/11/2022,5229,836.64
CUL040046,02/11/2022,827.7,132.43
CUL040047,02/11/2022,2990,478.4
CUL040048,02/11/2022,384,61.44
CUL040049,02/11/2022,626.48,100.24
CUL040050,02/11/2022,605.48,96.88
CUL040051,02/11/2022,1076,172.16
CUL040052,02/11/2022,593.48,94.96
CUL040053,03/11/2022,604.35,96.7
CUL040054,03/11/2022,8407,1345.12
CUL040055,03/11/2022,144,23.04
CUL040056,03/11/2022,479.48,76.72
CUL040057,03/11/2022,8238,1318.08
CUL040058,03/11/2022,4946.4,791.42
CUL040059,03/11/2022,6766,1082.56
CUL040060,03/11/2022,775.6,124.1
CUL040061,04/11/2022,3062.72,490.04
CUL040062,04/11/2022,2152,344.32
CUL040063,04/11/2022,5001,800.16
CUL040064,04/11/2022,10518.75,1683
CUL040065,04/11/2022,2471,395.36
CUL040066,07/11/2022,468.9,75.02
CUL040067,07/11/2022,0,0
CUL040068,07/11/2022,1785,285.6
CUL040069,07/11/2022,12345.64,1975.3
CUL040070,07/11/2022,18569.91,2971.19
CUL040071,07/11/2022,5210,833.6
CUL040072,07/11/2022,704.73,112.76
CUL040073,07/11/2022,1233,197.28
CUL040074,07/11/2022,1682,269.12
CUL040075,07/11/2022,704.73,112.76
CUL040076,07/11/2022,3221.84,515.49
CUL040077,07/11/2022,308.72,49.4
CUL040078,07/11/2022,3431.28,549
CUL040079,07/11/2022,3431.28,549
CUL040080,07/11/2022,8578.2,1372.51
CUL040081,07/11/2022,5728.32,916.53
CUL040082,07/11/2022,24038,3846.08
CUL040083,07/11/2022,938.4,150.14
CUL040084,07/11/2022,5623.2,899.71
CUL040085,07/11/2022,912,145.92
CUL040086,07/11/2022,3684,589.44
CUL040087,07/11/2022,1326,212.16
CUL040088,07/11/2022,9265,1482.4
CUL040089,07/11/2022,20967,3354.72
CUL040090,07/11/2022,1388.8,222.21
CUL040091,08/11/2022,259.5,41.52
CUL040092,08/11/2022,1428,228.48
CUL040093,08/11/2022,0,0
CUL040094,08/11/2022,11520.8,1843.33
CUL040095,08/11/2022,2142,342.72
CUL040096,08/11/2022,597.11,95.54
CUL040097,08/11/2022,13740,2198.4
CUL040098,08/11/2022,14744,2359.04
CUL040099,08/11/2022,1360,217.6
CUL040100,08/11/2022,16814.4,2690.3
CUL040101,08/11/2022,290,46.4
CUL040102,08/11/2022,26618,4258.88
CUL040103,08/11/2022,2970,475.2
CUL040104,08/11/2022,4868,778.88
CUL040105,08/11/2022,1034,165.44
CUL040106,08/11/2022,366.1,58.58
CUL040107,08/11/2022,8407.2,1345.15
CUL040108,08/11/2022,911.48,145.84
CUL040109,08/11/2022,3000.8,480.13
CUL040110,08/11/2022,2523.48,403.76
CUL040111,08/11/2022,5502,880.32
CUL040112,08/11/2022,3081,492.96
CUL040113,08/11/2022,136961.35,21913.82
CUL040114,08/11/2022,1606.4,257.02
CUL040115,08/11/2022,1236,197.76
CUL040116,08/11/2022,336,53.76
CUL040117,08/11/2022,495,79.2
CUL040118,08/11/2022,3737,597.92
CUL040119,08/11/2022,4707,753.12
CUL040120,08/11/2022,98682.45,15789.19
CUL040121,09/11/2022,41238.63,6598.18
CUL040122,09/11/2022,827.7,132.43
CUL040123,09/11/2022,228,36.48
CUL040124,09/11/2022,1045.08,167.21
CUL040125,09/11/2022,651.48,104.24
CUL040126,09/11/2022,516,82.56
CUL040127,09/11/2022,2512.8,402.05
CUL040128,09/11/2022,439,70.24
CUL040129,09/11/2022,1428,228.48
CUL040130,10/11/2022,1401,224.16
CUL040131,10/11/2022,5210,833.6
CUL040132,10/11/2022,1071,171.36
CUL040133,10/11/2022,7140,1142.4
CUL040134,10/11/2022,5096,815.36
CUL040135,10/11/2022,219.5,35.12
CUL040136,10/11/2022,1636,261.76
CUL040137,10/11/2022,32130,5140.8
CUL040138,10/11/2022,1390,222.4
CUL040139,10/11/2022,43562,6969.92
CUL040140,10/11/2022,52355.7,8376.91
CUL040141,11/11/2022,433,69.28
CUL040142,11/11/2022,433,69.28
CUL040143,11/11/2022,466,74.56
CUL040144,11/11/2022,122.5,19.6
CUL040145,11/11/2022,6491,1038.56
CUL040146,11/11/2022,643,102.88
CUL040147,11/11/2022,942,150.72
CUL040148,11/11/2022,1570,251.2
CUL040149,11/11/2022,94,15.04
CUL040150,11/11/2022,803.48,128.56
CUL040151,11/11/2022,1093.48,174.96
CUL040152,11/11/2022,1093.48,174.96
CUL040153,11/11/2022,202.48,32.4
CUL040154,11/11/2022,672,107.52
CUL040155,14/11/2022,1011.48,161.84
CUL040156,14/11/2022,395,63.2
CUL040157,14/11/2022,395,63.2
CUL040158,14/11/2022,337.25,53.96
CUL040159,14/11/2022,1273.5,203.76
CUL040160,14/11/2022,1273.5,203.76
CUL040161,14/11/2022,241.5,38.64
CUL040162,15/11/2022,4221.27,675.4
CUL040163,15/11/2022,4825,772
CUL040164,15/11/2022,4396,703.36
CUL040165,15/11/2022,1173,187.68
CUL040166,15/11/2022,3407.4,545.18
CUL040167,15/11/2022,13194.5,2111.12
CUL040168,15/11/2022,208,33.28
CUL040169,16/11/2022,480.2,76.83
CUL040170,16/11/2022,156.31,25.01
CUL040171,16/11/2022,3869.2,619.07
CUL040172,16/11/2022,1274,203.84
CUL040173,16/11/2022,1390,222.4
CUL040174,16/11/2022,7227,1156.32
CUL040175,16/11/2022,18375.9,2940.14
CUL040176,17/11/2022,273,43.68
CUL040177,17/11/2022,4778,764.48
CUL040178,17/11/2022,335.12,53.62
CUL040179,17/11/2022,717,114.72
CUL040180,18/11/2022,4791,766.56
CUL040181,18/11/2022,32719.14,5235.06
CUL040182,18/11/2022,938,150.08
CUL040183,18/11/2022,12002,1920.32
CUL040184,18/11/2022,679.48,108.72
CUL040185,18/11/2022,22368.6,3578.98
CUL040186,18/11/2022,952.68,152.43
CUL040187,18/11/2022,334.48,53.52
CUL040188,18/11/2022,106800,17088
CUL040189,18/11/2022,979.48,156.72
CUL040190,18/11/2022,8320.23,1331.24
CUL040191,18/11/2022,846.32,135.41
CUL040192,18/11/2022,22341.93,3574.71
CUL040193,18/11/2022,395,63.2
CUL040194,22/11/2022,200,32
CUL040195,22/11/2022,200,32
CUL040196,22/11/2022,1357.48,217.2
CUL040197,22/11/2022,832.28,133.16
CUL040198,23/11/2022,1833,293.28
CUL040199,23/11/2022,940,150.4
CUL040200,23/11/2022,917,146.72
CUL040201,23/11/2022,15625,2500
CUL040202,23/11/2022,2884,461.44
CUL040203,23/11/2022,573,91.68
CUL040204,23/11/2022,673,107.68
CUL040205,23/11/2022,209,33.44
CUL040206,23/11/2022,521,83.36
CUL040207,23/11/2022,446.6,71.46
CUL040208,23/11/2022,1125,180
CUL040209,23/11/2022,8694.35,1391.1
CUL040210,24/11/2022,300.56,48.09
CUL040211,24/11/2022,1579.75,252.76
CUL040212,24/11/2022,32068.24,5130.92
CUL040213,24/11/2022,32592.25,5214.76
CUL040214,24/11/2022,1427.2,228.35
CUL040215,24/11/2022,1361.08,217.77
CUL040216,24/11/2022,1352,216.32
CUL040217,24/11/2022,1667.2,266.75
CUL040218,24/11/2022,993.08,158.89
CUL040219,24/11/2022,395,63.2
CUL040220,24/11/2022,13320,2131.2
CUL040221,24/11/2022,13320,2131.2
CUL040222,24/11/2022,1988,318.08
CUL040223,24/11/2022,1068,170.88
CUL040224,24/11/2022,229.99,36.8
CUL040225,25/11/2022,191103.12,30576.5
CUL040226,25/11/2022,571.88,91.5
CUL040227,25/11/2022,1522.52,243.6
CUL040228,25/11/2022,2287.52,366
CUL040229,25/11/2022,1563,250.08
CUL040230,25/11/2022,2045.44,327.27
CUL040231,25/11/2022,572.97,91.68
CUL040232,25/11/2022,990,158.4
CUL040233,25/11/2022,2492,398.72
CUL040234,25/11/2022,8456,1352.96
CUL040235,25/11/2022,12990.8,2078.53
CUL040236,28/11/2022,395,63.2
CUL040237,28/11/2022,1125,180
CUL040238,28/11/2022,6204,992.64
CUL040239,28/11/2022,1474.48,235.92
CUL040240,28/11/2022,2639.76,422.36
CUL040241,28/11/2022,1801.27,288.2
CUL040242,28/11/2022,1059.48,169.52
CUL040243,28/11/2022,5393.87,863.02
CUL040244,28/11/2022,847.48,135.6
CUL040245,28/11/2022,2383.5,381.36
CUL040246,28/11/2022,489,78.24
CUL040247,28/11/2022,2052,328.32
CUL040248,28/11/2022,622,99.52
CUL040249,28/11/2022,466.2,74.59
CUL040250,28/11/2022,346.5,55.44
CUL040251,28/11/2022,409.5,65.52
CUL040252,28/11/2022,1200.6,192.1
CUL040253,28/11/2022,965,154.4
CUL040254,28/11/2022,2383.5,381.36
CUL040255,29/11/2022,4284,685.44
CUL040256,29/11/2022,15708,2513.28
CUL040257,29/11/2022,7774,1243.84
CUL040258,29/11/2022,6560,1049.6
CUL040259,29/11/2022,15110,2417.6
CUL040260,30/11/2022,24,3.84
CUL040261,30/11/2022,6544,1047.04
CUL040262,30/11/2022,208,33.28
CUL040263,30/11/2022,395,63.2
CUL040264,30/11/2022,8383,1341.28
CUL040265,30/11/2022,4128.28,660.52
CUL040266,30/11/2022,3683.7,589.39
CUL040267,30/11/2022,1288,206.08
CUL040268,30/11/2022,6178,988.48
CUL040269,30/11/2022,106140.9,16982.54
CUL040270,30/11/2022,10755,1720.8
CUL040271,30/11/2022,1359,217.44
CUL040272,30/11/2022,8247,1319.52
CUL040273,30/11/2022,1357.48,217.2
CUL040274,01/12/2022,2335,373.6
CUL040275,01/12/2022,331.57,53.05
CUL040276,01/12/2022,1540.8,246.53
CUL040277,01/12/2022,1345.6,215.3
CUL040278,01/12/2022,521,83.36
CUL040279,01/12/2022,8336,1333.76
CUL040280,01/12/2022,1439,230.24
CUL040281,02/12/2022,3638,582.08
CUL040282,02/12/2022,1647,263.52
CUL040283,02/12/2022,24393.15,3902.9
CUL040284,02/12/2022,6645,1063.2
CUL040285,02/12/2022,658.7,105.39
CUL040286,02/12/2022,2940,470.4
CUL040287,02/12/2022,319.9,51.18
CUL040288,02/12/2022,1529,244.64
CUL040289,02/12/2022,842.1,134.74
CUL040290,05/12/2022,1485,237.6
CUL040291,05/12/2022,1767,282.72
CUL040292,05/12/2022,14220,2275.2
CUL040293,05/12/2022,5840,934.4
CUL040294,05/12/2022,1250,200
CUL040295,05/12/2022,59339.35,9494.3
CUL040296,05/12/2022,60707,9713.12
CUL040297,05/12/2022,1587.8,254.05
CUL040298,05/12/2022,12253.86,1960.62
CUL040299,05/12/2022,14600,2336
CUL040300,05/12/2022,4164196.5,666271.44
CUL040301,05/12/2022,513,82.08
CUL040302,06/12/2022,663.14,106.1
CUL040303,06/12/2022,271.6,43.46
CUL040304,06/12/2022,17469.9,2795.18
CUL040305,06/12/2022,16145,2583.2
CUL040306,06/12/2022,12076,1932.16
CUL040307,06/12/2022,2849,455.84
CUL040308,07/12/2022,56,8.96
CUL040309,07/12/2022,262,41.92
CUL040310,07/12/2022,1905.36,304.86
CUL040311,07/12/2022,3978,636.48
CUL040312,07/12/2022,1201.48,192.24
CUL040313,07/12/2022,2335,373.6
CUL040314,07/12/2022,601.48,96.24
CUL040315,07/12/2022,2964,474.24
CUL040316,07/12/2022,86988.6,13918.18
CUL040317,08/12/2022,3205.52,512.88
CUL040318,08/12/2022,17073.84,2731.81
CUL040319,08/12/2022,14982.96,2397.27
CUL040320,08/12/2022,51282,8205.12
CUL040321,08/12/2022,1994,319.04
CUL040322,08/12/2022,308,49.28
CUL040323,08/12/2022,571.88,91.5
CUL040324,08/12/2022,554.48,88.72
CUL040325,08/12/2022,911.48,145.84
CUL040326,08/12/2022,1000.48,160.08
CUL040327,09/12/2022,1587.8,254.05
CUL040328,09/12/2022,128336.8,20533.89
CUL040329,09/12/2022,59678,9548.48
CUL040330,09/12/2022,1428,228.48
CUL040331,09/12/2022,2142,342.72
CUL040332,09/12/2022,1428,228.48
CUL040333,09/12/2022,3820.8,611.33
CUL040334,09/12/2022,21783.34,3485.33
CUL040335,12/12/2022,208,33.28
CUL040336,12/12/2022,200,32
CUL040337,12/12/2022,331.57,53.05
CUL040338,12/12/2022,10272,1643.52
CUL040339,12/12/2022,3424,547.84
CUL040340,12/12/2022,1741.2,278.59
CUL040341,12/12/2022,1068,170.88
CUL040342,12/12/2022,16374.3,2619.89
CUL040343,13/12/2022,1029,164.64
CUL040344,13/12/2022,245,39.2
CUL040345,13/12/2022,22558.5,3609.36
CUL040346,13/12/2022,1890,302.4
CUL040347,13/12/2022,16675.2,2668.03
CUL040348,14/12/2022,5074,811.84
CUL040349,14/12/2022,29932.02,4789.12
CUL040350,14/12/2022,347.19,55.55
CUL040351,14/12/2022,273600,43776
CUL040352,14/12/2022,134676,21548.16
CUL040353,14/12/2022,119144.5,19063.12
CUL040354,14/12/2022,2631100,420976
CUL040355,15/12/2022,6812.24,1089.96
CUL040356,15/12/2022,1680,268.8
CUL040357,15/12/2022,2541,406.56
CUL040358,15/12/2022,495,79.2
CUL040359,15/12/2022,573,91.68
CUL040360,15/12/2022,1394,223.04
CUL040361,15/12/2022,1071,171.36
CUL040362,15/12/2022,1071,171.36
CUL040363,15/12/2022,799,127.84
CUL040364,15/12/2022,616,98.56
CUL040365,15/12/2022,910.93,145.75
CUL040366,15/12/2022,694.38,111.1
CUL040367,16/12/2022,112,17.92
CUL040368,16/12/2022,14363.7,2298.19
CUL040369,16/12/2022,6118,978.88
CUL040370,16/12/2022,13461.44,2153.83
CUL040371,16/12/2022,4376.7,700.27
CUL040372,16/12/2022,1911,305.76
CUL040373,16/12/2022,2814,450.24
CUL040374,16/12/2022,2414,386.24
CUL040375,16/12/2022,47917,7666.72
CUL040376,16/12/2022,2282,365.12
CUL040377,17/12/2022,126523.8,20243.81
CUL040378,19/12/2022,11602.5,1856.4
CUL040379,19/12/2022,61699.8,9871.97
CUL040380,20/12/2022,5300,848
CUL040381,20/12/2022,208,33.28
CUL040382,20/12/2022,208,33.28
CUL040383,20/12/2022,208,33.28
CUL040384,20/12/2022,185,29.6
CUL040385,20/12/2022,208,33.28
CUL040386,20/12/2022,308,49.28
CUL040387,21/12/2022,3092,494.72
CUL040388,21/12/2022,4387.7,702.03
CUL040389,21/12/2022,479,76.64
CUL040390,22/12/2022,208,33.28
CUL040391,22/12/2022,60707,9713.12
CUL040392,22/12/2022,79.1,12.66
CUL040393,22/12/2022,320400,51264
CUL040394,22/12/2022,3975.28,636.04
CUL040395,22/12/2022,6290.68,1006.51
CUL040396,22/12/2022,1715.64,274.5
CUL040397,22/12/2022,5095.92,815.35
CUL040398,22/12/2022,918.68,146.99
CUL040399,22/12/2022,11187.36,1789.98
CUL040400,22/12/2022,3390.48,542.48
CUL040401,22/12/2022,2652.56,424.41
CUL040402,23/12/2022,1401,224.16
CUL040403,23/12/2022,12126.09,1940.17
CUL040404,23/12/2022,941.46,150.63
CUL040405,23/12/2022,18308.4,2929.34
CUL040406,23/12/2022,1326.28,212.2
CUL040407,23/12/2022,15238.8,2438.21
CUL040408,23/12/2022,1915.56,306.49
CUL040409,23/12/2022,5305.12,848.82
CUL040410,23/12/2022,1408,225.28
CUL040411,23/12/2022,2543.2,406.91
CUL040412,23/12/2022,1310,209.6
CUL040413,23/12/2022,1596,255.36
CUL040414,23/12/2022,1013.48,162.16
CUL040415,23/12/2022,662.43,105.99
CUL040416,26/12/2022,395,63.2
CUL040417,26/12/2022,3004.24,480.68
CUL040418,26/12/2022,208,33.28
CUL040419,26/12/2022,185,29.6
CUL040420,26/12/2022,12551.4,2008.22
CUL040421,26/12/2022,994,159.04
CUL040422,26/12/2022,262.5,42
CUL040423,26/12/2022,272.95,43.67
CUL040424,26/12/2022,571.88,91.5
CUL040425,26/12/2022,219.5,35.12
CUL040426,26/12/2022,1130,180.8
CUL040427,27/12/2022,1241.68,198.67
CUL040428,27/12/2022,513.07,82.09
CUL040429,27/12/2022,484,77.44
CUL040430,27/12/2022,8254,1320.64
CUL040431,27/12/2022,2538,406.08
CUL040432,27/12/2022,940,150.4
CUL040433,27/12/2022,1614,258.24
CUL040434,27/12/2022,1840.25,294.44
CUL040435,28/12/2022,4371,699.36
CUL040436,28/12/2022,2970,475.2
CUL040437,28/12/2022,4572.9,731.66
CUL040438,28/12/2022,498,79.68
CUL040439,28/12/2022,498,79.68
CUL040440,28/12/2022,1533,245.28
CUL040441,28/12/2022,990,158.4
CUL040442,28/12/2022,1852,296.32
CUL040443,28/12/2022,1279,204.64
CUL040444,28/12/2022,2718,434.88
CUL040445,28/12/2022,1711,273.76
CUL040446,28/12/2022,236,37.76
CUL040447,29/12/2022,784,125.44
CUL040448,29/12/2022,7961.85,1273.9
CUL040449,29/12/2022,395,63.2
CUL040450,30/12/2022,504,80.64
CUL040451,30/12/2022,560,89.6
CUL040452,30/12/2022,18499.7,2959.95
CUL040453,30/12/2022,714,114.24
CUL040454,30/12/2022,10610,1697.6
CUL040455,30/12/2022,347,55.52
CUL040456,30/12/2022,1735,277.6
CUL040457,30/12/2022,2142,342.72
CUL040458,30/12/2022,1963.2,314.11
CUL040459,30/12/2022,1428,228.48
CUL040460,30/12/2022,1456,232.96
CUL040461,30/12/2022,19670,3147.2
CUL040462,30/12/2022,24073.2,3851.71
CUL040463,30/12/2022,9048.4,1447.74
CUL040464,30/12/2022,219.5,35.12
CUL040465,30/12/2022,23388,3742.08
CUL040466,30/12/2022,7939,1270.24
CUL040467,30/12/2022,21128,3380.48
CUL040468,30/12/2022,50970,8155.2
CUL040469,30/12/2022,357,57.12
CUL040470,30/12/2022,342.4,54.78
CUL040471,30/12/2022,347,55.52
CUL040472,30/12/2022,714,114.24
CUL040473,30/12/2022,5179.8,828.77
CUL040474,30/12/2022,2856,456.96
CUL040475,30/12/2022,10710,1713.6
CUL040476,30/12/2022,2142,342.72
CUL040477,30/12/2022,6112.4,977.98
CUL040478,30/12/2022,4282,685.12
CUL040479,30/12/2022,208,33.28
CUL040480,02/01/2023,134.4,21.5
CUL040481,02/01/2023,784,125.44
CUL040482,02/01/2023,208,33.28
CUL040483,02/01/2023,784,125.44
CUL040484,02/01/2023,208,33.28
CUL040485,02/01/2023,395,63.2
CUL040486,02/01/2023,330.4,52.86
CUL040487,02/01/2023,395,63.2
CUL040488,02/01/2023,6739.2,1078.27
CUL040489,02/01/2023,1559.69,249.55
CUL040490,02/01/2023,5235,837.6
CUL040491,03/01/2023,571.88,91.5
CUL040492,03/01/2023,1901.28,304.2
CUL040493,03/01/2023,352.37,56.38
CUL040494,03/01/2023,882,141.12
CUL040495,03/01/2023,1326.28,212.2
CUL040496,03/01/2023,635.12,101.62
CUL040497,03/01/2023,475.32,76.05
CUL040498,03/01/2023,571.88,91.5
CUL040499,03/01/2023,2107.32,337.17
CUL040500,03/01/2023,475.32,76.05
CUL040501,03/01/2023,2018.4,322.94
CUL040502,03/01/2023,1743,278.88
CUL040503,03/01/2023,2711,433.76
CUL040504,03/01/2023,1095.48,175.28
CUL040505,03/01/2023,20870,3339.2
CUL040506,04/01/2023,1143.76,183
CUL040507,04/01/2023,2483.1,397.3
CUL040508,04/01/2023,1539,246.24
CUL040509,04/01/2023,955.2,152.83
CUL040510,04/01/2023,361.9,57.9
CUL040511,04/01/2023,3458.89,553.42
CUL040512,04/01/2023,1045.8,167.33
CUL040513,04/01/2023,3431.28,549
CUL040514,05/01/2023,16145,2583.2
CUL040515,06/01/2023,42816.69,6850.67
CUL040516,06/01/2023,41223,6595.68
CUL040517,06/01/2023,432.9,69.26
CUL040518,06/01/2023,351,56.16
CUL040519,06/01/2023,1449.48,231.92
CUL040520,06/01/2023,1629.32,260.69
CUL040521,09/01/2023,467,74.72
CUL040522,09/01/2023,416,66.56
CUL040523,09/01/2023,208,33.28
CUL040524,09/01/2023,308,49.28
CUL040525,09/01/2023,3219,515.04
CUL040526,09/01/2023,9100,1456
CUL040527,09/01/2023,2892,462.72
CUL040528,09/01/2023,2296,367.36
CUL040529,09/01/2023,308,49.28
CUL040530,09/01/2023,1204,192.64
CUL040531,09/01/2023,859.48,137.52
CUL040532,09/01/2023,15640.68,2502.51
CUL040533,09/01/2023,1390,222.4
CUL040534,09/01/2023,978,156.48
CUL040535,09/01/2023,894.48,143.12
CUL040536,09/01/2023,5314,850.24
CUL040537,10/01/2023,313,50.08
CUL040538,10/01/2023,467,74.72
CUL040539,10/01/2023,6423.3,1027.73
CUL040540,10/01/2023,1000.48,160.08
CUL040541,10/01/2023,3953,632.48
CUL040542,10/01/2023,29562,4729.92
CUL040543,10/01/2023,22858,3657.28
CUL040544,10/01/2023,6784,1085.44
CUL040545,10/01/2023,10462,1673.92
CUL040546,10/01/2023,62992.65,10078.82
CUL040547,10/01/2023,5084,813.44
CUL040548,10/01/2023,6674,1067.84
CUL040549,10/01/2023,23285,3725.6
CUL040550,10/01/2023,135186,21629.76
CUL040551,10/01/2023,470.7,75.31
CUL040552,10/01/2023,9756,1560.96
CUL040553,10/01/2023,1620,259.2
CUL040554,11/01/2023,571.88,91.5
CUL040555,11/01/2023,0,0
CUL040556,11/01/2023,10218,1634.88
CUL040557,11/01/2023,197.2,31.55
